nomination_id,award_id,year,title_id,actor_id,network_id,category_id,role,episode,producers,winner
298,3,2017,275,940,8,10,Frankie Bergstein,The Burglary,,False
299,3,2018,275,940,8,10,Frankie Bergstein,The Home,,False
300,3,2017,275,944,8,10,Grace Hanson,The Pot,,False
301,3,2016,276,941,8,10,Kimmy Schmidt,Kimmy Goes to a Hotel!,,False
302,3,2017,276,941,8,10,Kimmy Schmidt,Kimmy Goes to College!,,False
303,3,2019,281,946,8,10,Jen Harding,I've Gotta Get Away,,False
304,3,2020,281,946,8,10,Jen Harding,"It's Not You, It's Me",,False
305,3,2020,281,226,8,10,Judy Hale,If Only You Knew,,False
306,3,2019,282,947,8,10,Nadia Vulvokov,Nothing in This World Is Easy,,False
307,2,2015,253,921,9,10,Maura Pfefferman,The Letting Go,,True
308,2,2016,253,921,9,10,Maura Pfefferman,Man on the Land,,True
309,2,2017,253,921,9,10,Maura Pfefferman,Elizah,,False
310,3,2018,94,361,9,10,"Miriam ""Midge"" Maisel",Thank You and Good Night,,True
311,3,2019,94,361,9,10,"Miriam ""Midge"" Maisel",Midnight at the Concord,,False
312,3,2020,94,361,9,10,"Miriam ""Midge"" Maisel",A Jewish Girl Walks Into the Apollo...,,False
313,3,2022,94,361,16,10,"Miriam ""Midge"" Maisel",How Do You Get to Carnegie Hall?,,False
314,3,2019,74,284,9,10,Fleabag,Episode 1,,True
315,2,2015,254,922,10,10,Andre Johnson,"Sex, Lies, and Vasectomies",,False
316,2,2016,254,922,10,10,Andre Johnson,Hope,,False
317,2,2017,254,922,10,10,Andre Johnson,Lemons,,False
318,2,2018,254,922,10,10,Andre Johnson,Advance to Go (Collect $200),,False
319,2,2019,254,922,10,10,Andre Johnson,Purple Rain,,False
320,2,2020,254,922,10,10,Andre Johnson,"Love, Boat",,False
321,2,2021,254,922,10,10,Andre Johnson,What About Gary?,,False
322,3,2016,254,943,10,10,Dr. Rainbow Johnson,Sink or Swim,,False
323,3,2017,254,943,10,10,Dr. Rainbow Johnson,Being Bow-racial,,False
324,3,2018,254,943,10,10,Dr. Rainbow Johnson,Elder. Scam.,,False
325,3,2020,254,943,10,10,Dr. Rainbow Johnson,Kid Life Crisis,,False
326,3,2021,254,943,10,10,Dr. Rainbow Johnson,Babes in Boyland,,False
327,3,2022,286,950,10,10,Janine Teagues,Pilot,,False
328,2,2019,129,487,11,10,Johnny Rose,Rock On!,,False
329,2,2020,129,487,11,10,Johnny Rose,The Pitch,,True
330,3,2019,129,948,11,10,Moira Rose,The Crowening,,False
331,3,2020,129,948,11,10,Moira Rose,The Incident,,True
332,2,2020,260,928,12,10,Ramy Hassan,You Are Naked in Front of Your Sheikh,,False
333,2,2022,262,930,12,10,Peter III / Yemelyan Pugachev,Wedding,,False
334,3,2022,262,951,12,10,Catherine the Great,Alone at Last,,False
335,2,2022,263,931,12,10,Charles-Haden Savage,Open and Shut,,False
336,2,2022,263,932,12,10,Oliver Putnam,How Well Do You Know Your Neighbors?,,False
337,3,2021,284,949,12,10,Annie Easton,Ranchers,,False
338,2,2021,35,134,13,10,Ted Lasso,Pilot,,True
339,2,2022,35,134,13,10,Ted Lasso,No Weddings and a Funeral,,True
340,3,2015,274,939,14,10,Various characters,Cool With It,,False
341,3,2016,274,939,14,10,Various characters,Welcome to the Gun Show,,False
342,3,2021,283,493,15,10,Deborah Vance,1.69 Million,,True
343,3,2022,283,493,15,10,Deborah Vance,The Click,,True
344,3,2021,285,247,15,10,Cassie Bowden,In Case of Emergency,,False
345,3,2022,285,247,15,10,Cassie Bowden,Drowning Women,,False
346,3,2010,202,755,1,2,Alicia Florrick,Threesome,,False
347,3,2011,202,755,1,2,Alicia Florrick,In Sickness,,True
348,3,2012,202,755,1,2,Alicia Florrick,Parenting Made Easy,,False
349,3,2014,202,755,1,2,Alicia Florrick,The Last Call,,True
350,2,2017,82,317,2,2,Randall Pearson,Memphis,,True
351,2,2018,82,317,2,2,Randall Pearson,Number Three,,False
352,2,2019,82,317,2,2,Randall Pearson,R & B,,False
353,2,2020,82,317,2,2,Randall Pearson,After the Fire,,False
354,2,2021,82,317,2,2,Randall Pearson,Forty: Part 2,,False
355,2,2017,82,315,2,2,Jack Pearson,Moonshadow,,False
356,2,2018,82,315,2,2,Jack Pearson,The Car,,False
357,2,2019,82,315,2,2,Jack Pearson,Sometimes,,False
358,3,2019,82,316,2,2,Rebecca Pearson,The Graduates,,False
359,3,2010,294,963,2,2,Olivia Benson,Perverted,,False
360,3,2011,294,963,2,2,Olivia Benson,Rescue,,False
361,3,2011,295,627,2,2,Harriet Korn,Innocent Man,,False
362,3,2012,295,627,2,2,Harriet Korn,Onward and Upward,,False
363,2,2011,84,323,3,2,Nucky Thompson,A Return to Normalcy,,False
364,2,2012,84,323,3,2,Nucky Thompson,Two Boats and a Lifeguard,,False
365,2,2013,114,432,3,2,Will McAvoy,We Just Decided To,,True
366,2,2014,114,432,3,2,Will McAvoy,"Election Night, Part II",,False
367,2,2015,114,432,3,2,Will McAvoy,What Kind of Day Has It Been,,False
368,2,2014,14,953,3,2,Martin Hart,The Locked Room,,False
369,2,2014,14,954,3,2,Rust Cohle,Form and Void,,False
370,2,2017,40,955,3,2,Dr. Robert Ford,The Bicameral Mind,,False
371,2,2018,40,156,3,2,The Man in Black / William,Vanishing Point,,False
372,2,2018,40,155,3,2,Bernard Lowe,The Passenger,,False
373,3,2017,40,154,3,2,Dolores Abernathy,The Bicameral Mind,,False
374,3,2018,40,154,3,2,Dolores Abernathy,Reunion,,False
375,2,2019,2,7,3,2,Jon Snow,The Iron Throne,,False
376,3,2019,2,5,3,2,Daenerys Targaryen,The Last of the Starks,,False
377,2,2020,47,957,3,2,Kendall Roy,This Is Not for Tears,,True
378,2,2022,47,957,3,2,Kendall Roy,Too Much Birthday,,False
379,2,2020,47,183,3,2,Logan Roy,Hunting,,False
380,2,2022,47,183,3,2,Logan Roy,All the Bells Say,,False
381,2,2021,289,959,3,2,Atticus Freeman,Sundown,,False
382,3,2021,289,972,3,2,"Letitia ""Leti"" Lewis",Holy Ghost,,False
383,2,2021,290,616,3,2,Perry Mason,Chapter 8,,False
384,2,2016,165,616,6,2,Philip Jennings,The Magic of David Copperfield V: The Statue of Liberty Disappears,,False
385,2,2017,165,616,6,2,Philip Jennings,Crossbreed,,False
386,2,2018,165,616,6,2,Philip Jennings,START,,True
387,3,2020,136,516,3,2,"Ruby ""Rue"" Bennett",Made You Look,,True
388,3,2022,136,516,3,2,"Ruby ""Rue"" Bennett",Stand Still Like the Hummingbird,,True
389,3,2021,302,970,3,2,Dr. Brooke Taylor,Brooke — Week 5,,False
390,2,2010,30,114,4,2,Gregory House,Broken,,False
391,2,2011,30,114,4,2,Gregory House,After Hours,,False
392,3,2015,300,403,4,2,Cookie Lyon,Pilot,,False
393,3,2016,300,403,4,2,Cookie Lyon,Rise by Sin,,False
394,2,2016,52,199,5,2,Elliot Alderson,eps1.0 hellofriend.mov,,True
395,2,2011,125,451,6,2,Raylan Givens,Reckoning,,False
396,3,2016,165,615,6,2,Elizabeth Jennings,The Magic of David Copperfield V: The Statue of Liberty Disappears,,False
397,3,2017,165,615,6,2,Elizabeth Jennings,Dyatkovo,,False
398,3,2018,165,615,6,2,Elizabeth Jennings,The Summit,,False
399,2,2019,288,956,6,2,Pray Tell,Love Is the Message,,True
400,2,2020,288,956,6,2,Pray Tell,Love's in Need of Love Today,,False
401,2,2021,288,956,6,2,Pray Tell,Take Me To Church,,False
402,3,2021,288,971,6,2,Blanca Rodriguez,Series Finale,,False
403,3,2010,293,962,6,2,Patty Hewes,Your Secrets Are Safe,,False
404,3,2012,293,962,18,2,Patty Hewes,I've Done Way Too Much for This Girl,,False
405,2,2010,19,73,7,2,Dexter Morgan,The Getaway,,False
406,2,2011,19,73,7,2,Dexter Morgan,Teenage Wasteland,,False
407,2,2012,19,73,7,2,Dexter Morgan,Nebraska,,False
408,2,2012,103,14,7,2,Nicholas Brody,Marine One,,True
409,2,2013,103,14,7,2,Nicholas Brody,Q&A,,False
410,3,2012,103,393,7,2,Carrie Mathison,The Vest,,True
411,3,2013,103,393,7,2,Carrie Mathison,Q&A,,True
412,3,2014,103,393,7,2,Carrie Mathison,The Star,,False
413,3,2015,103,393,7,2,Carrie Mathison,From A to B and Back Again,,False
414,3,2016,103,393,7,2,Carrie Mathison,Super Powers,,False
415,2,2015,224,834,7,2,Ray Donovan,Walk This Way,,False
416,2,2016,224,834,7,2,Ray Donovan,Exsuscito,,False
417,2,2017,224,834,7,2,Ray Donovan,Rattus Rattus,,False
418,3,2014,299,967,7,2,Virginia E. Johnson,Pilot,,False
419,3,2022,303,478,7,2,Shauna Sadecki,Doomcoming,,False
420,2,2013,29,110,8,2,Frank Underwood,Chapter 1,,False
421,2,2014,29,110,8,2,Frank Underwood,Chapter 26,,False
422,2,2015,29,110,8,2,Frank Underwood,Chapter 32,,False
423,2,2016,29,110,8,2,Frank Underwood,Chapter 52,,False
424,2,2017,29,110,8,2,Frank Underwood,Chapter 53,,False
425,3,2013,29,112,8,2,Claire Underwood,Chapter 10,,False
426,3,2014,29,112,8,2,Claire Underwood,Chapter 26,,False
427,3,2015,29,112,8,2,Claire Underwood,Chapter 32,,False
428,3,2016,29,112,8,2,Claire Underwood,Chapter 49,,False
429,3,2017,29,112,8,2,Claire Underwood,Chapter 65,,False
430,3,2019,29,112,8,2,Claire Underwood,Chapter 70,,False
431,2,2015,287,509,8,2,John Rayburn,Part 12,,False
432,2,2016,287,509,8,2,John Rayburn,Part 23,,False
433,2,2010,135,509,18,2,Eric Taylor,East of Dillon,,False
434,2,2011,135,509,18,2,Eric Taylor,Always,,True
435,2,2021,72,958,8,2,"Charles, Prince of Wales",Terra Nullius,,True
436,3,2017,72,277,8,2,Queen Elizabeth II,Assassins,,False
437,3,2018,72,277,8,2,Queen Elizabeth II,Dear Mrs. Kennedy,,True
438,3,2020,72,278,8,2,Queen Elizabeth II,Cri de Coeur,,False
439,3,2021,72,278,8,2,Queen Elizabeth II,48:1,,True
440,3,2021,72,969,8,2,"Diana, Princess of Wales",Fairytale,,False
441,2,2021,291,960,8,2,Simon Bassett,Art of the Swoon,,False
442,2,2022,141,534,8,2,Seong Gi-hun,Gganbu,,True
443,2,2010,73,952,10,2,Jack Shephard,The End,,False
444,3,2013,296,510,10,2,Rayna Jaymes,Pilot,,False
445,3,2010,135,510,18,2,Tami Taylor,After the Fall,,False
446,3,2011,135,510,18,2,Tami Taylor,Always,,False
447,3,2013,298,966,10,2,Olivia Pope,"Happy Birthday, Mr. President",,False
448,3,2014,298,966,10,2,Olivia Pope,The Fluffer,,False
449,3,2015,226,842,10,2,Annalise Keating,Freakin' Whack-a-Mole,,True
450,3,2016,226,842,10,2,Annalise Keating,There's My Baby,,False
451,3,2017,226,842,10,2,Annalise Keating,Wes,,False
452,3,2019,226,842,10,2,Annalise Keating,He Betrayed Us Both,,False
453,3,2017,105,175,12,2,June Osborne / Offred,Night,,True
454,3,2018,105,175,12,2,June Osborne / Offred,The Last Ceremony,,False
455,3,2021,105,175,12,2,June Osborne,Home,,False
456,3,2011,45,175,17,2,Peggy Olson,The Suitcase,,False
457,3,2012,45,175,17,2,Peggy Olson,The Other Woman,,False
458,3,2013,45,175,17,2,Peggy Olson,The Better Half,,False
459,3,2015,45,175,17,2,Peggy Olson,Person to Person,,False
460,3,2020,231,29,13,2,Alex Levy,In the Dark Night of the Soul It's Always 3:30 in the Morning,,False
461,3,2022,231,368,13,2,Bradley Jackson,Confirmations,,False
462,2,2022,81,311,13,2,Mark Scout,Good News About Hell,,False
463,2,2010,1,1,17,2,Walter White,Full Measure,,True
464,2,2012,1,1,17,2,Walter White,Crawl Space,,False
465,2,2013,1,1,17,2,Walter White,Say My Name,,False
466,2,2014,1,1,17,2,Walter White,Ozymandias,,True
467,2,2010,45,174,17,2,Don Draper,The Gypsy and the Hobo,,False
468,2,2011,45,174,17,2,Don Draper,The Suitcase,,False
469,2,2012,45,174,17,2,Don Draper,The Other Woman,,False
470,2,2013,45,174,17,2,Don Draper,In Care Of,,False
471,2,2014,45,174,17,2,Don Draper,The Strategy,,False
472,2,2015,45,174,17,2,Don Draper,Person to Person,,True
473,3,2010,45,177,17,2,Betty Draper,The Gypsy and the Hobo,,False
474,2,2015,15,57,17,2,Jimmy McGill,Pimento,,False
475,2,2016,15,57,17,2,Jimmy McGill,Klick,,False
476,2,2017,15,57,17,2,Jimmy McGill,Expenses,,False
477,2,2019,15,57,17,2,Jimmy McGill,Winner,,False
478,2,2022,15,57,17,2,Jimmy McGill / Saul Goodman,Plan and Execution,,False
479,3,2011,188,701,17,2,Sarah Linden,Missing,,False
480,2,2012,55,211,19,2,Robert Crawley,Episode Seven,,False
481,2,2013,55,211,19,2,Robert Crawley,Episode Five,,False
482,3,2012,55,964,19,2,Lady Mary Crawley,Episode Seven,,False
483,3,2013,55,964,19,2,Lady Mary Crawley,Episode One,,False
484,3,2014,55,964,19,2,Lady Mary Crawley,Episode One,,False
485,3,2010,292,961,20,2,Brenda Leigh Johnson,Maternal Instincts,,True
486,3,2013,297,965,21,2,Norma Bates,"First You Dream, Then You Die",,False
487,3,2015,195,728,22,2,Various characters,Certain Agony of the Battlefield,,False
488,3,2016,195,728,22,2,Various characters,The Antisocialism of Sex,,True
489,3,2018,195,728,22,2,Various characters,To Right the Wrongs of Many,,False
490,3,2018,301,309,22,2,Eve Polastri,I Have a Thing About Bathrooms,,False
491,3,2019,301,309,22,2,Eve Polastri,You're Mine,,False
492,3,2020,301,309,22,2,Eve Polastri,Are You Leading or Am I?,,False
493,3,2022,301,309,22,2,Eve Polastri,Making Dead Things Look Nice,,False
494,3,2019,301,968,22,2,Villanelle,I Hope You Like Missionary!,,True
495,3,2020,301,968,22,2,Villanelle,Are You From Pinner?,,False
496,3,2022,301,968,22,2,Villanelle,Don't Get Eaten,,False
497,4,2010,44,973,10,10,Cameron Tucker,Fizbo,,True
498,4,2011,44,973,10,10,Cameron Tucker,Mother's Day,,False
499,4,2012,44,973,10,10,Cameron Tucker,Treehouse,,True
500,4,2010,44,173,10,10,Phil Dunphy,Up All Night,,False
501,4,2011,44,173,10,10,Phil Dunphy,Good Cop Bad Dog,,True
502,4,2012,44,173,10,10,Phil Dunphy,Lifetime Supply,,False
503,4,2013,44,173,10,10,Phil Dunphy,Mistery Date,,False
504,4,2014,44,173,10,10,Phil Dunphy,Spring-a-Ding-Fling,,True
505,4,2015,44,173,10,10,Phil Dunphy,Crying Out Loud,,False
506,4,2016,44,173,10,10,Phil Dunphy,The Party,,False
507,4,2017,44,173,10,10,Phil Dunphy,Grab It,,False
508,4,2010,44,975,10,10,Mitchell Pritchett,Family Portrait,,False
509,4,2011,44,975,10,10,Mitchell Pritchett,Halloween,,False
510,4,2012,44,975,10,10,Mitchell Pritchett,Leap Day,,False
511,4,2013,44,975,10,10,Mitchell Pritchett,The Wow Factor,,False
512,4,2014,44,975,10,10,Mitchell Pritchett,Message Received,,False
513,4,2011,44,976,10,10,Jay Pritchett,The Kiss,,False
514,4,2012,44,976,10,10,Jay Pritchett,Baby on Board,,False
515,4,2013,44,976,10,10,Jay Pritchett,Bringing Up Baby,,False
516,5,2010,44,172,10,10,Claire Dunphy,My Funky Valentine,,False
517,5,2011,44,172,10,10,Claire Dunphy,Strangers on a Treadmill,,True
518,5,2012,44,172,10,10,Claire Dunphy,Go Bullfrogs!,,True
519,5,2013,44,172,10,10,Claire Dunphy,My Hero,,False
520,5,2014,44,172,10,10,Claire Dunphy,The Feud,,False
521,5,2015,44,172,10,10,Claire Dunphy,Valentine's Day 4: Twisted Sister,,False
522,5,2010,44,171,10,10,Gloria Pritchett,Not in My House,,False
523,5,2011,44,171,10,10,Gloria Pritchett,Slow Down Your Neighbors,,False
524,5,2012,44,171,10,10,Gloria Pritchett,Tableau Vivant,,False
525,5,2013,44,171,10,10,Gloria Delgado-Pritchett,Yard Sale,,False
526,4,2022,286,994,10,10,Gregory Eddie,Work Family,,False
527,5,2022,286,1017,10,10,Barbara Howard,New Tech,,True
528,5,2022,286,1018,10,10,Ava Coleman,Ava vs. Superintendent,,False
529,5,2012,308,1001,10,10,Karen McCluskey,Give Me the Blame + Finishing the Hat,,False
530,5,2018,310,942,10,10,Jackie Harris,No Country for Old Women,,False
531,4,2010,247,974,4,10,Kurt Hummel,Laryngitis,,False
532,4,2011,247,974,4,10,Kurt Hummel,Grilled Cheesus,,False
533,5,2010,247,995,4,10,Sue Sylvester,The Power of Madonna,,True
534,5,2011,247,995,4,10,Sue Sylvester,Funeral,,False
535,5,2013,247,995,4,10,Sue Sylvester,Feud,,False
536,4,2012,270,977,4,10,Schmidt,Control,,False
537,4,2014,87,980,4,10,Captain Ray Holt,Christmas,,False
538,4,2015,87,980,4,10,Captain Ray Holt,The Mole,,False
539,4,2016,87,980,4,10,Captain Ray Holt,The Oolong Slayer,,False
540,4,2020,87,980,2,10,Captain Ray Holt,Ransom,,False
541,4,2010,312,980,20,2,"Owen Thoreau, Jr.",Powerless,,False
542,4,2011,312,980,20,2,"Owen Thoreau, Jr.",Let the Sunshine In,,False
543,4,2010,250,919,1,10,Alan Harper,Captain Terry's Spray-On Hair,,False
544,4,2011,250,919,1,10,Alan Harper,The Immortal Mr. Billy Joel,,False
545,5,2010,250,997,1,10,Evelyn Harper,Give Me Your Thumb,,False
546,4,2010,56,218,1,10,Barney Stinson,Girls Versus Suits,,False
547,5,2012,64,1000,1,10,Amy Farrah Fowler,The Shiny Trinket Maneuver,,False
548,5,2013,64,1000,1,10,Amy Farrah Fowler,The Fish Guts Displacement,,False
549,5,2014,64,1000,1,10,Amy Farrah Fowler,The Indecision Amalgamation,,False
550,5,2015,64,1000,1,10,Amy Farrah Fowler,The Prom Equivalency,,False
551,5,2014,279,351,1,10,Bonnie Plunkett,Estrogen and a Hearty Breakfast,,True
552,5,2015,279,351,1,10,Bonnie Plunkett,Dropped Soap and a Big Guy on a Throne,,False
553,5,2016,279,351,1,10,Bonnie Plunkett,Terrorists and Gingerbread,,False
554,4,2012,304,668,2,10,Various characters,Host: Katy Perry,,False
555,4,2013,304,668,2,10,Various characters,Host: Seth MacFarlane,,False
556,4,2017,304,650,2,10,Donald Trump,Host: Melissa McCarthy,,True
557,4,2018,304,650,2,10,Donald Trump,Host: Donald Glover,,False
558,4,2018,304,929,2,10,Various characters,Host: John Mulaney,,False
559,4,2020,304,929,2,10,Various characters,At Home #2,,False
560,4,2021,304,929,2,10,Various characters,Host: Dave Chappelle,,False
561,4,2021,304,992,2,10,Various characters,Host: Carey Mulligan,,False
562,4,2022,304,992,2,10,Various characters,Host: Rami Malek,,False
563,5,2010,304,998,2,10,Various characters,Host: James Franco,,False
564,5,2011,304,998,2,10,Various characters,Host: Jane Lynch,,False
565,5,2012,304,998,2,10,Various characters,Host: Mick Jagger,,False
566,5,2014,304,1002,2,10,Various characters,Host: Anna Kendrick,,False
567,5,2015,304,1002,2,10,Various characters,Host: Taraji P. Henson,,False
568,5,2016,304,1002,2,10,Various characters,Host: Ariana Grande,,True
569,5,2017,304,1002,2,10,Various characters,Host: Dave Chappelle,,True
570,5,2018,304,1002,2,10,Various characters,Host: Bill Hader,,False
571,5,2019,304,1002,2,10,Various characters,Host: Liev Schreiber,,False
572,5,2020,304,1002,2,10,Various characters,Host: Daniel Craig,,False
573,5,2021,304,1002,2,10,Various characters,Host: Bill Burr,,False
574,5,2022,304,1002,2,10,Various characters,Host: Natasha Lyonne,,False
575,5,2017,304,1007,2,10,Various characters,Host: Dwayne Johnson,,False
576,5,2017,304,1008,2,10,Various characters,Host: Tom Hanks,,False
577,5,2018,304,1008,2,10,Various characters,Host: Donald Glover,,False
578,5,2018,304,949,2,10,Various characters,Host: Chadwick Boseman,,False
579,5,2021,304,949,2,10,Various characters,Host: Regé-Jean Page,,False
580,5,2020,304,1013,2,10,Various characters,Host: Eddie Murphy,,False
581,5,2021,304,1013,2,10,Various characters,Host: Anya Taylor-Joy,,False
582,4,2020,172,640,2,10,Chidi Anagonye,Whenever You're Ready,,False
583,5,2020,172,1011,2,10,Janet,"You've Changed, Man",,False
584,5,2010,175,996,2,10,Jenna Maroney,Black Light Attack!,,False
585,5,2011,175,996,2,10,Jenna Maroney,Queen of Jordan,,False
586,5,2013,175,996,2,10,Jenna Maroney,Hogcock! + Last Lunch,,False
587,5,2015,276,996,8,10,Jacqueline Voorhees,Kimmy Gets a Job!,,False
588,5,2018,311,1010,2,10,Karen Walker,Rosario's Quinceanera,,False
589,4,2013,244,907,3,10,Gary Walsh,Running,,True
590,4,2014,244,907,3,10,Gary Walsh,Crate,,False
591,4,2015,244,907,3,10,Gary Walsh,East Wing,,True
592,4,2016,244,907,3,10,Gary Walsh,Inauguration,,False
593,4,2017,244,907,3,10,Gary Walsh,Judge,,False
594,4,2019,244,907,3,10,Gary Walsh,Veep,,False
595,4,2016,244,984,3,10,Mike McLintock,Kissing Your Sister,,False
596,4,2017,244,984,3,10,Mike McLintock,Chicklet,,False
597,5,2013,244,908,3,10,Amy Brookheimer,First Response,,False
598,5,2014,244,908,3,10,Amy Brookheimer,Detroit,,False
599,5,2015,244,908,3,10,Amy Brookheimer,Convention,,False
600,5,2016,244,908,3,10,Amy Brookheimer,C**tgate,,False
601,5,2017,244,908,3,10,Amy Brookheimer,Groundbreaking,,False
602,5,2019,244,908,3,10,Amy Brookheimer,Pledge,,False
603,4,2013,271,978,3,10,Adam Sackler,It's Back,,False
604,4,2014,271,978,3,10,Adam Sackler,Two Plane Rides,,False
605,4,2015,271,978,3,10,Adam Sackler,Close-Up,,False
606,4,2018,180,985,3,10,Gene Cousineau,Chapter Four: Commit... to YOU,,True
607,4,2019,180,985,3,10,Gene Cousineau,What?!,,False
608,4,2022,180,985,3,10,Gene Cousineau,starting now,,False
609,4,2019,180,671,3,10,NoHo Hank,Past = Present x Future Over Yesterday,,False
610,4,2022,180,671,3,10,NoHo Hank,forgiving jeff,,False
611,4,2019,180,669,3,10,Monroe Fuches,berkman > block,,False
612,5,2019,180,670,3,10,Sally Reed,The Audition,,False
613,5,2015,277,1005,3,10,"Denise ""DiDi"" Ortley",The 7th Annual Christmas Card Competition,,False
614,5,2016,277,1005,3,10,"Denise ""DiDi"" Ortley",Don't Let It Get in You or on You,,False
615,5,2020,280,1012,3,10,Molly Carter,Lowkey Lost,,False
616,4,2014,305,979,23,10,Various characters,Pull-Out King,,False
617,4,2015,276,981,8,10,Titus Andromedon,Kimmy Goes to School!,,False
618,4,2016,276,981,8,10,Titus Andromedon,Kimmy Gives Up!,,False
619,4,2017,276,981,8,10,Titus Andromedon,Kimmy's Roommate Lemonades!,,False
620,4,2018,276,981,8,10,Titus Andromedon,Kimmy and the Beest!,,False
621,4,2019,259,986,8,10,Norman Newlander,Chapter Two: An Agent Grieves,,False
622,4,2020,259,986,8,10,Norman Newlander,"Chapter 14. A Secret Leaks, a Teacher Speaks",,False
623,4,2021,259,990,8,10,Martin Schneider,Chapter 18. You only give me your funny paper,,False
624,5,2014,150,1003,8,10,"Galina ""Red"" Reznikov",Tit Punch,,False
625,5,2018,309,1009,8,10,"Debbie ""Liberty Belle"" Eagan",Debbie Does Something,,False
626,5,2019,309,1009,8,10,"Debbie ""Liberty Belle"" Eagan",Mother of All Matches,,False
627,5,2020,309,1009,8,10,"Debbie ""Liberty Belle"" Eagan",A Very GLOW Christmas,,False
628,4,2015,306,982,14,10,Various characters,Sex Detective,,False
629,4,2016,306,982,14,10,Various characters,Y'all Ready for This?,,False
630,4,2016,257,983,6,10,Christine Baskets,Easter in Bakersfield,,True
631,4,2017,257,983,6,10,Christine Baskets,Denver,,False
632,4,2018,257,983,6,10,Christine Baskets,Thanksgiving,,False
633,4,2018,145,548,6,10,"Alfred ""Paper Boi"" Miles",Woods,,False
634,5,2018,145,310,6,10,"Vanessa ""Van"" Keefer",Helen,,False
635,4,2018,94,918,9,10,Abe Weissman,Thank You and Good Night,,False
636,4,2019,94,918,9,10,Abe Weissman,We're Going to the Catskills!,,True
637,4,2020,94,918,9,10,Abe Weissman,Marvelous Radio,,False
638,4,2022,94,918,16,10,Abe Weissman,Everything Is Bellmore,,False
639,4,2020,94,317,9,10,Reggie,Panty Pose,,False
640,5,2018,94,362,9,10,Susie Myerson,Doink,,True
641,5,2019,94,362,9,10,Susie Myerson,"Vote for Kennedy, Vote for Kennedy",,True
642,5,2020,94,362,9,10,Susie Myerson,Marvelous Radio,,False
643,5,2022,94,362,16,10,Susie Myerson,Everything Is Bellmore,,False
644,5,2019,94,364,9,10,Rose Weissman,Simone,,False
645,5,2020,94,364,9,10,Rose Weissman,A Jewish Girl Walks Into the Apollo...,,False
646,5,2015,253,1004,9,10,Ali Pfefferman,Rollin',,False
647,5,2016,253,1004,9,10,Ali Pfefferman,Bulnerable,,False
648,5,2016,253,1006,9,10,Shelly Pfefferman,Flicky-Flicky Thump-Thump,,False
649,5,2017,253,1006,9,10,Shelly Pfefferman,Exciting and New,,False
650,5,2017,253,776,9,10,Raquel Fein,Life Sucks and Then You Die,,False
651,5,2019,74,285,9,10,Claire,Episode 203,,False
652,5,2019,74,278,9,10,Godmother,Episode 204,,False
653,4,2020,129,489,11,10,David Rose,Happy Ending,,True
654,5,2020,129,490,11,10,Alexis Rose,The Presidential Suite,,True
655,4,2020,260,987,12,10,Sheikh Ali Malik,Little Omar,,False
656,4,2021,35,135,13,10,Roy Kent,All Apologies,,True
657,4,2022,35,135,13,10,Roy Kent,Rainbow,,True
658,4,2021,35,137,13,10,Coach Beard,Two Aces,,True
659,4,2021,35,989,13,10,Nathan Shelley,Make Rebecca Great Again,,False
660,4,2022,35,989,13,10,Nathan Shelley,Inverting the Pyramid of Success,,False
661,4,2021,35,991,13,10,Leslie Higgins,Biscuits,,False
662,4,2022,35,993,13,10,Sam Obisanya,Do the Right-est Thing,,False
663,5,2021,35,136,13,10,Rebecca Welton,All Apologies,,True
664,5,2022,35,136,13,10,Rebecca Welton,No Weddings and a Funeral,,False
665,5,2021,35,1016,13,10,Keeley Jones,For the Children,,False
666,5,2022,35,1016,13,10,Keeley Jones,Midnight Train to Royston,,False
667,5,2022,35,1019,13,10,Dr. Sharon Fieldstone,Headspace,,False
668,4,2021,283,988,15,10,Marcus Vaughn,New Eyes,,False
669,5,2021,283,1014,15,10,Ava Daniels,I Think She Will,,False
670,5,2022,283,1014,15,10,Ava Daniels,The Captain's Wife,,False
671,5,2021,285,1015,15,10,Megan Briscoe,Arrivals and Departures,,False
672,5,2011,307,999,24,10,Elka Ostrovsky,Free Elka,,False
673,5,2012,264,595,7,10,Zoey Barkow,One-Armed Jacks,,False
674,5,2013,264,595,7,10,Zoey Barkow,Teachable Moments,,True
675,4,2010,73,405,10,2,Ben Linus,Dr. Linus,,False
676,4,2010,73,1020,10,2,John Locke,The Substitute,,False
677,4,2011,202,757,1,2,Will Gardner,Closing Arguments,,False
678,4,2014,202,757,1,2,Will Gardner,Hitting the Fan,,False
679,4,2011,202,1022,1,2,Eli Gold,Silver Bullet,,False
680,4,2015,202,1022,1,2,Eli Gold,Undisclosed Recipients,,False
681,5,2010,202,1043,1,2,Kalinda Sharma,Hi,,True
682,5,2011,202,1043,1,2,Kalinda Sharma,Getting Off,,False
683,5,2012,202,1043,1,2,Kalinda Sharma,The Dream Team,,False
684,5,2010,202,1044,1,2,Diane Lockhart,Bang,,False
685,5,2011,202,1044,1,2,Diane Lockhart,Silver Bullet,,False
686,5,2012,202,1044,1,2,Diane Lockhart,Alienation of Affection,,False
687,5,2013,202,1044,1,2,Diane Lockhart,The Seven Day Rule,,False
688,5,2014,202,1044,1,2,Diane Lockhart,The Last Call,,False
689,5,2015,202,1044,1,2,Diane Lockhart,Loser Edit,,False
